ID	S002_FU3	S002_FU4	S002_FU5	S013_FU1	S013_FU2	S013_FU3	S017_BL	S017_FU1	S017_FU2	S020_NTS1	S020_FU4	S020_FU5	S029_BL	S029_FU1	S029_FU2	S007_BL	S007_FU1	S007_FU2	S007_NTS1	S007_FU3	S007_FU5	S008_FU1	S008_FU2	S008_FU3	S009_BL	S009_FU1	S009_FU2	S009_FU3	S009_FU4	S019_BL	S019_FU1	S019_FU2	S019_FU3	S019_FU4
cg21294471	0.089737502	0.154823223	0.048200281	0.058641363	0.077455513	0.048566592	0.049543044	0.057418176	0.044910014	0.049684175	0.072044403	0.077453844	0.057617103	0.069821138	0.097968033	0.191049845	0.122973937	0.040353809	0.07809697	0.06478398	0.054672401	0.241853693	0.298369634	0.194258731	0.044388137	0.056834095	0.042052449	0.040216876	0.045170734	0.106176567	0.084226328	0.091118897	0.197676293	0.171076831
cg21301805	0.113823421	0.215376291	0.103909484	0.09548804	0.164110741	0.131829787	0.439281493	0.387587745	0.44679785	0.142752457	0.052363675	0.056027836	0.139706727	0.230517981	0.118705977	0.378741218	0.124314399	0.234249242	0.267553887	0.350152846	0.281696891	0.219093465	0.402399951	0.186866302	0.117978179	0.099812836	0.115276144	0.087279444	0.197751667	0.423148501	0.106254894	0.20028461	0.547125377	0.473524264
cg21316772	0.148205608	0.177932617	0.144481287	0.160004308	0.129382098	0.117901447	0.159941969	0.201235011	0.146781718	0.192051736	0.134489611	0.14794703	0.196566813	0.255700793	0.197683547	0.245334789	0.34766237	0.142964582	0.146189037	0.096211825	0.108257384	0.37812322	0.392151001	0.266549233	0.107841091	0.166056447	0.181524914	0.147258839	0.252335835	0.390965406	0.174686915	0.36020169	0.452015455	0.507740259
cg21327194	0.10428586	0.248467291	0.160348269	0.0437588	0.210308615	0.024700715	0.020358677	0.023599079	0.026962681	0.066020746	0.065084459	0.02006358	0.134391941	0.052577675	0.127899544	0.01889211	0.04774024	0.126488694	0.230243674	0.021176012	0.015642541	0.318841839	0.3715543	0.144179284	0.034546925	0.035771403	0.090214507	0.021016072	0.234643742	0.499613513	0.158248674	0.398672315	0.559320616	0.663681964
cg21328779	0.205261692	0.343719205	0.240691201	0.221926107	0.264228094	0.099600551	0.197433208	0.161024253	0.163613322	0.200327634	0.218358821	0.150071685	0.212016017	0.121227406	0.230354511	0.119571058	0.08494717	0.303549759	0.323877113	0.161813352	0.25137712	0.370460996	0.416549474	0.191512053	0.151923202	0.17816826	0.151020622	0.184409008	0.202359635	0.337404963	0.303410225	0.200516182	0.371948119	0.426256755
cg21347053	0.047873395	0.042303031	0.047494912	0.039691831	0.03733743	0.040420713	0.048280337	0.037927566	0.036820339	0.034937141	0.043210087	0.040062133	0.031531652	0.04302079	0.052272807	0.051097041	0.058831357	0.033681935	0.030292158	0.041204768	0.04397706	0.067917299	0.145124153	0.0619674	0.046239796	0.040551658	0.043051534	0.046766926	0.060616988	0.068826444	0.029935619	0.050832594	0.110237587	0.164111132
cg21374048	0.132116401	0.232139395	0.164292659	0.10407786	0.261676273	0.096296581	0.080835143	0.162525678	0.088476799	0.168247866	0.114797408	0.134036593	0.197745838	0.138805176	0.149159154	0.174873386	0.131149232	0.177977438	0.241740957	0.113369687	0.139883734	0.377679826	0.397345572	0.207431742	0.098203114	0.096679943	0.180375575	0.167503275	0.229687748	0.416593511	0.236884074	0.342320234	0.577484415	0.529269877
cg21408061	0.735188546	0.770486714	0.823347598	0.797252525	0.74354379	0.718564507	0.822951886	0.786286334	0.812540084	0.674838388	0.654815058	0.708283296	0.788529488	0.668839684	0.789315388	0.806661194	0.698003002	0.788081047	0.794328602	0.725633308	0.777622912	0.637587469	0.624149385	0.649602776	0.766500103	0.78673688	0.730500005	0.755647158	0.620634996	0.605372673	0.755372958	0.694941663	0.356429928	0.430589147
cg21415530	0.208820511	0.331647672	0.164244793	0.126202563	0.068761158	0.060300408	0.205879707	0.146747084	0.204855565	0.123702168	0.080452592	0.066271951	0.056843935	0.079953178	0.220554848	0.10712367	0.154285353	0.134254055	0.217553216	0.100312266	0.14032008	0.573847331	0.598724561	0.463811276	0.061963426	0.050379286	0.178041102	0.088882795	0.418571751	0.646617979	0.219762602	0.714669155	0.713903824	0.677953678
cg21426559	0.165873064	0.314688894	0.223950936	0.143341655	0.277612911	0.094517251	0.097841595	0.178481055	0.162775196	0.197323396	0.183128685	0.127049466	0.25229998	0.206790996	0.227510409	0.252998234	0.194843166	0.200766966	0.281555486	0.183309228	0.173810327	0.269504782	0.301190847	0.173040578	0.115892879	0.19196577	0.217755769	0.117430386	0.181847313	0.286970253	0.223317953	0.218730515	0.49885104	0.499970997
cg21439763	0.170829946	0.174521782	0.228575671	0.063730458	0.251053106	0.071131653	0.052186794	0.200717211	0.08673889	0.146743855	0.151572046	0.087745418	0.121026832	0.205756832	0.085719713	0.45736476	0.246243192	0.154239615	0.232863528	0.170612816	0.048741348	0.299023208	0.50666635	0.218191106	0.045906522	0.064067496	0.117170474	0.072972122	0.215711697	0.323785043	0.18082093	0.270817588	0.467583308	0.563444931
cg21468728	0.071868503	0.090330254	0.037900592	0.043426061	0.08163356	0.033074324	0.026902495	0.036228787	0.037767823	0.031335974	0.022292033	0.030846009	0.04396853	0.049140003	0.048635814	0.04748931	0.05696253	0.051171404	0.068067705	0.035193933	0.023713904	0.225827383	0.233314916	0.158881984	0.034615442	0.063736404	0.02980909	0.12176075	0.14777712	0.116092098	0.136836802	0.066553529	0.162473001	0.209767936
cg21489622	0.058019749	0.056201019	0.041426779	0.045398706	0.039240725	0.035956233	0.061660094	0.035889649	0.040017187	0.037576442	0.045748789	0.047201499	0.03411416	0.035273154	0.050766649	0.036276658	0.059423498	0.034681261	0.032784425	0.035716004	0.037537931	0.236143763	0.314470319	0.106379617	0.041877353	0.040181039	0.048678243	0.045437776	0.082727601	0.33511039	0.033786849	0.182847842	0.450355715	0.398844888
cg21511941	0.170673042	0.199082387	0.249980175	0.182035069	0.335769714	0.128766648	0.244768301	0.238560466	0.188079657	0.212767597	0.162011172	0.163825598	0.269015015	0.194619438	0.282875829	0.266866456	0.167430409	0.322767754	0.382965729	0.218247417	0.149089315	0.470152564	0.488250373	0.370118992	0.251614693	0.292030636	0.22706432	0.221517126	0.411542942	0.480915759	0.418992043	0.386711118	0.540994365	0.619313417
cg21550024	0.376215266	0.425711183	0.434133081	0.442150911	0.557913946	0.4331643	0.257720125	0.297286881	0.394222065	0.385277275	0.194135439	0.478854686	0.542648545	0.637556894	0.431271315	0.404095928	0.5618254	0.358645429	0.565588005	0.395331413	0.216297304	0.617805418	0.723092639	0.525068717	0.310819018	0.467949756	0.53015812	0.425287875	0.42395534	0.603906873	0.558487704	0.557751355	0.605030516	0.627109613
cg21550804	0.118153044	0.228779323	0.128866832	0.170432404	0.28116812	0.177407948	0.156891394	0.134086939	0.157205331	0.235938909	0.178347633	0.180762735	0.392026225	0.321928502	0.474126728	0.223513959	0.161181794	0.127667	0.1668182	0.046227109	0.126250998	0.373707936	0.478956735	0.382343141	0.178584742	0.138555145	0.197520122	0.175625795	0.224482345	0.548613193	0.243206039	0.456800759	0.643721906	0.625508184
cg21554552	0.069122313	0.188471839	0.036364261	0.072782808	0.053695847	0.054338649	0.035250532	0.044212885	0.039028481	0.036957189	0.033239826	0.036524407	0.033160526	0.037750752	0.058011929	0.26291533	0.06035973	0.033873921	0.032895097	0.0324186	0.04007069	0.406930624	0.521224034	0.328407782	0.042604755	0.063943512	0.058146189	0.056866615	0.292320138	0.45711563	0.045323286	0.398585345	0.582870871	0.593430252
cg21571658	0.060366479	0.08291069	0.047240826	0.040923256	0.033735391	0.042289024	0.058178329	0.086727082	0.03281249	0.044116704	0.047556913	0.039480187	0.035133933	0.044558228	0.039042082	0.02220393	0.198014091	0.02572783	0.031827619	0.037790251	0.042282911	0.278431916	0.404273099	0.144616319	0.029549268	0.033536825	0.037022478	0.036589631	0.082129392	0.312042375	0.038469731	0.20543241	0.446178974	0.438479884
cg21581873	0.076586187	0.148154012	0.130349585	0.079742775	0.182658225	0.048398426	0.053690963	0.13760458	0.057963827	0.146460984	0.071540312	0.054800639	0.12916875	0.176538276	0.103277392	0.115303292	0.117831959	0.117391499	0.154419627	0.050368587	0.092249675	0.337166843	0.469299271	0.221952491	0.028689242	0.049886938	0.106845508	0.07150123	0.059461091	0.298846944	0.139449515	0.253167821	0.384748632	0.378915758
cg21603144	0.294700635	0.310610316	0.342015818	0.306788556	0.460475056	0.165411206	0.092708038	0.363312486	0.167671845	0.194080169	0.268588509	0.292686883	0.398775026	0.236212914	0.238114337	0.381338687	0.405015586	0.37858238	0.449540547	0.29422731	0.282319998	0.350025168	0.44597063	0.330281465	0.093379345	0.216260346	0.298254795	0.212306791	0.280539873	0.498937009	0.383892335	0.340313341	0.591855863	0.627958235
cg21606115	0.080221822	0.201190925	0.072952322	0.105466551	0.081735616	0.067845653	0.070535745	0.096668911	0.058909095	0.1000606	0.063308977	0.052792037	0.063867541	0.106967732	0.079696477	0.153323606	0.143899703	0.054557047	0.056304798	0.055196285	0.09691062	0.306438474	0.473579222	0.195061196	0.064845413	0.104997975	0.084003738	0.07628574	0.224817127	0.281956951	0.078357492	0.149531198	0.475387491	0.447131718
cg21616089	0.689814099	0.730005349	0.784741063	0.7820884	0.716193633	0.823026357	0.795760986	0.679281238	0.781151323	0.79340576	0.750250875	0.789483712	0.801673485	0.687241339	0.713273048	0.782681391	0.717031073	0.683104982	0.603453927	0.751726543	0.701662106	0.754278804	0.727031383	0.742630596	0.78766711	0.859730912	0.682084578	0.760626582	0.668951424	0.651645882	0.722428187	0.671791948	0.528735078	0.478982341
cg21620540	0.143945201	0.20105054	0.173757696	0.459033544	0.381051752	0.447448847	0.218416162	0.3222884	0.293214468	0.416348277	0.307324954	0.256134538	0.302205149	0.329233288	0.305872694	0.260277583	0.280009869	0.22335369	0.27223272	0.196083504	0.153860123	0.398324636	0.459101703	0.308752764	0.200302591	0.258172172	0.292999111	0.2687309	0.265555606	0.251012118	0.279231934	0.263461312	0.309746083	0.346666722
cg21620606	0.879234001	0.862499973	0.918773553	0.919163224	0.924250734	0.898045367	0.942239506	0.906943055	0.920383999	0.906738748	0.887385833	0.877135606	0.903922978	0.867363646	0.923532429	0.907874407	0.848174505	0.911589035	0.909239421	0.915555829	0.889285939	0.68111156	0.601544526	0.77536682	0.928827544	0.915994606	0.878997524	0.88200872	0.79679028	0.699545298	0.926818018	0.763474049	0.647915825	0.595801781
cg21638625	0.679713673	0.737558847	0.619414131	0.808198525	0.566805041	0.774438292	0.825473956	0.796207344	0.776959547	0.758584354	0.830339053	0.798252422	0.701029772	0.814301588	0.725886053	0.760338858	0.84396857	0.637780559	0.472859688	0.744422979	0.736113179	0.60603126	0.609713306	0.74267228	0.796650233	0.832439603	0.797142673	0.887077818	0.746231305	0.658852895	0.673893834	0.699475473	0.542919021	0.545499491
cg21650866	0.245979795	0.325162525	0.24672538	0.456315403	0.241057892	0.588381965	0.534331194	0.380005379	0.550209618	0.370657885	0.416716925	0.431638488	0.334268246	0.55271538	0.425597573	0.627288885	0.594935094	0.256740902	0.226904173	0.363155249	0.325832113	0.428530247	0.69857274	0.595367876	0.249287097	0.484499991	0.368465334	0.266828735	0.36284655	0.504590046	0.464724952	0.432165807	0.538454274	0.553037259
cg21652803	0.757346443	0.798475926	0.825091619	0.700458575	0.754040314	0.782990135	0.69616311	0.714562644	0.712474955	0.769619543	0.652847434	0.788304069	0.764692246	0.813594579	0.754441641	0.841401242	0.838644238	0.775925577	0.790949757	0.782233426	0.872676303	0.57448854	0.562712749	0.674698465	0.761848982	0.755630099	0.754516795	0.847128833	0.602196865	0.39512266	0.790109399	0.401204705	0.214085567	0.243202798
cg21661379	0.094325978	0.14346899	0.046208367	0.082020877	0.04376252	0.110839413	0.065374879	0.220854825	0.132815916	0.090105754	0.117773256	0.140255465	0.055497066	0.139836292	0.089942615	0.264654907	0.320626415	0.03797149	0.050500765	0.063922351	0.044252725	0.277316845	0.462964832	0.297791553	0.044297953	0.042420807	0.098616846	0.126743678	0.156601157	0.428966023	0.059227551	0.350611847	0.508365296	0.551685876
cg21698310	0.177860909	0.143430242	0.186338306	0.151544624	0.13485869	0.085007217	0.090510074	0.144520942	0.09005617	0.145845028	0.111371669	0.120659492	0.121936402	0.229012734	0.113975186	0.078644384	0.192753921	0.146174135	0.128266451	0.132735352	0.122473401	0.234182322	0.320591301	0.215910531	0.091497781	0.147370033	0.122246144	0.107617632	0.167506121	0.346205778	0.152030358	0.233797775	0.37530913	0.385522411
cg21703322	0.067859131	0.075677321	0.049019843	0.10964931	0.22743309	0.141399019	0.038712593	0.052384488	0.036927323	0.0904388	0.08032218	0.127041871	0.135138414	0.037473093	0.134993621	0.118128626	0.058965807	0.106993683	0.20569368	0.035288582	0.046890062	0.160822827	0.220874784	0.106906324	0.064114698	0.12506819	0.117952698	0.060006347	0.068914119	0.271654148	0.188034538	0.172947598	0.334111833	0.427663667
cg21704793	0.752219251	0.722802934	0.828026181	0.746408347	0.784128875	0.640683795	0.759064008	0.670912541	0.753790493	0.714657283	0.675545602	0.721829082	0.805335627	0.635076967	0.705742938	0.667962004	0.703179361	0.786986626	0.757771245	0.761009886	0.798744454	0.76512525	0.639694026	0.666404465	0.76900212	0.777901765	0.800557238	0.669828229	0.720934324	0.610678314	0.686542523	0.596951976	0.547404422	0.480071983
cg21743907	0.103616286	0.15624026	0.048479133	0.029142751	0.052246768	0.045023853	0.040707608	0.035283769	0.040078804	0.034893211	0.061229617	0.03185613	0.049545041	0.069516914	0.05947832	0.114260985	0.036689965	0.050898523	0.072750648	0.047605809	0.031951893	0.359197453	0.458593128	0.331595865	0.040484234	0.067034642	0.096707817	0.045197014	0.160105924	0.562064652	0.077721178	0.450666922	0.663221101	0.727640545
cg21752601	0.899308336	0.920325053	0.916376393	0.916401064	0.911675405	0.916848482	0.920235725	0.865081804	0.924867852	0.901562676	0.881068737	0.862248921	0.915127188	0.908025413	0.885839971	0.859755129	0.895124702	0.922192947	0.921247678	0.934608181	0.915797269	0.901905306	0.911325257	0.893463734	0.901155685	0.922698573	0.891133587	0.897899545	0.897573711	0.761211466	0.930523931	0.835176344	0.71354269	0.714798675
cg21754400	0.091649014	0.241508957	0.093799306	0.084695077	0.123048936	0.051483026	0.051033148	0.089153236	0.055313686	0.099620804	0.071399867	0.07060527	0.105896897	0.07860395	0.107821544	0.295227164	0.068397172	0.120787222	0.165896343	0.087498304	0.119519913	0.418850915	0.53589279	0.381106984	0.065991412	0.138562199	0.153770823	0.065670955	0.291304943	0.442869663	0.145524239	0.432530403	0.565294015	0.574996353
cg21762655	0.787664254	0.809436484	0.836119358	0.768244633	0.855626008	0.793909015	0.872134285	0.837298575	0.851972652	0.850058005	0.812380936	0.801660767	0.886412036	0.831731784	0.84890527	0.805842316	0.736754954	0.858726583	0.757696797	0.842385858	0.822673271	0.784042318	0.665139477	0.722987523	0.85219453	0.819357261	0.829417394	0.807004419	0.843310237	0.719992158	0.856063901	0.767916327	0.55737612	0.614981624
cg21772773	0.328136624	0.374077961	0.405602624	0.362301609	0.5616339	0.182506929	0.216321965	0.187943781	0.192572826	0.413735381	0.362514385	0.327361753	0.348552354	0.243213892	0.298782726	0.467372499	0.38960763	0.413276441	0.549984204	0.341508137	0.251299347	0.602631949	0.512906871	0.419433723	0.328457949	0.496613048	0.411220557	0.371420574	0.523469955	0.535258367	0.441336472	0.426948923	0.545922736	0.560839331
cg21772953	0.788531135	0.834183611	0.855150362	0.880408548	0.813368774	0.829195816	0.884925071	0.854117434	0.833362292	0.895201759	0.8310152	0.814524632	0.845303199	0.834831988	0.847941213	0.855575043	0.858658193	0.869501026	0.816371435	0.826364647	0.854212154	0.812593707	0.786016179	0.801471636	0.864683051	0.836597754	0.829443031	0.858443363	0.82687608	0.750517084	0.822793754	0.748987341	0.709762689	0.706627342
cg21802682	0.765566129	0.790498744	0.800026251	0.757333453	0.828925194	0.910890484	0.64906207	0.701088163	0.722125873	0.750358299	0.766135512	0.721275899	0.829181737	0.680811167	0.784262977	0.858753701	0.843874858	0.815762859	0.775220125	0.872475885	0.91427873	0.691692372	0.590874503	0.742666347	0.843848487	0.857798549	0.844042401	0.850484645	0.776849336	0.581775303	0.862398127	0.676191306	0.455618395	0.487740186
cg21810373	0.870643676	0.87985483	0.893321408	0.864679266	0.912407993	0.873184102	0.873863653	0.884306525	0.893060851	0.885555291	0.853425712	0.847626147	0.907211803	0.862044486	0.865002323	0.838588839	0.885805767	0.913868476	0.894266763	0.875971824	0.879646493	0.795885697	0.726950892	0.759497126	0.881959911	0.897647334	0.902165141	0.855914895	0.822092703	0.724205748	0.885818826	0.715181504	0.486173785	0.500304763
cg21820656	0.219216826	0.319511827	0.160954198	0.129503629	0.266609429	0.10603667	0.142142498	0.153766303	0.098998866	0.19575941	0.167496022	0.221304625	0.370124041	0.281143256	0.320550399	0.079919085	0.258778661	0.174259288	0.234387227	0.074602365	0.114633285	0.486651148	0.49948903	0.495403744	0.142469811	0.119951632	0.194667822	0.14395138	0.306692318	0.47841323	0.351867454	0.441982526	0.606752677	0.602351156
cg21824343	0.861136903	0.930958652	0.965695826	0.923299012	0.96364079	0.844510788	0.932087142	0.930291944	0.870809206	0.869180206	0.836912511	0.901691502	0.938173873	0.852779224	0.872015631	0.971159702	0.833103344	0.949803318	0.950018546	0.834269739	0.868790724	0.92340206	0.8249868	0.820928161	0.955220602	0.864545728	0.925176806	0.919645033	0.90792954	0.88404951	0.957971462	0.861507388	0.863785471	0.841167125
cg21854332	0.372784968	0.308432922	0.439781245	0.265402772	0.532816954	0.264067561	0.197813149	0.256310616	0.249808752	0.342998454	0.332657737	0.285888764	0.315421098	0.335506015	0.370760666	0.401034795	0.39264798	0.351769741	0.478145619	0.250254021	0.230941047	0.341121014	0.344256467	0.286103013	0.070421353	0.218770338	0.312126979	0.251505883	0.258868972	0.368453739	0.361657762	0.276058509	0.405206055	0.449654705
cg21865533	0.036785121	0.028699279	0.020203362	0.017562334	0.014780349	0.024236771	0.02173482	0.019343833	0.022593977	0.017566446	0.020421636	0.017189327	0.018482106	0.019408946	0.017694569	0.039166991	0.029458547	0.013639653	0.018861077	0.023062247	0.020987586	0.121246606	0.189016857	0.070241284	0.017167916	0.018487726	0.01873209	0.018194987	0.046821979	0.069723594	0.018082395	0.06116065	0.292973989	0.156916955
cg21876626	0.125880898	0.210062427	0.161729611	0.169730911	0.27420209	0.10619146	0.1439221	0.114574591	0.065350986	0.17232629	0.105588697	0.1700195	0.193046421	0.246466829	0.180077803	0.048181811	0.188480808	0.226492041	0.269757308	0.184152849	0.180263994	0.295596679	0.37784198	0.253427464	0.106911807	0.122465926	0.210921109	0.153841343	0.178286711	0.450353723	0.249857042	0.341635825	0.489918426	0.487217017
